%date;mean temp;max temp;min temp;boden min temp;precip;rH;press;cloud;strahl
713924;   20.00;   27.10;   16.60;   13.50;   54.20;   80.00; 1007.50;    7.00; 1442.00
713925;   20.10;   25.70;   15.70;   13.60;    0.00;   84.00; 1004.90;    2.40; 1662.00
713926;   20.40;   29.10;   16.30;   15.50;    3.20;   80.00; 1002.20;    4.00; 1562.00
713927;   16.90;   21.50;   14.20;   12.00;    0.20;   91.00; 1004.60;    6.20;  660.00
713928;   16.80;   22.10;   13.80;   11.40;   13.30;   96.00; 1004.80;    5.80;  810.00
713929;   18.30;   24.30;   14.30;   12.10;    0.00;   85.00; 1004.50;    6.20; 1130.00
713930;   16.90;   22.50;   14.60;   12.50;    0.00;   79.00; 1004.10;    7.20; 1362.00
713931;   17.40;   21.00;   13.50;   11.80;    3.00;   81.00; 1002.40;    7.80;  798.00
713932;   18.10;   22.80;   15.70;   14.90;    4.40;   77.00;  997.00;    6.60; 1214.00
713933;   13.40;   19.30;   11.30;    9.90;    1.80;   83.00;  997.50;    3.20; 1255.00
713934;   14.00;   18.80;   11.10;    9.10;    0.00;   77.00; 1004.00;    3.20; 1313.00
713935;   13.40;   17.10;    8.40;    6.10;    1.80;   81.00; 1004.80;    7.20;  827.00
713936;   15.00;   18.80;   11.30;   10.40;    0.00;   71.00; 1002.50;    6.20; 1227.00
713937;   16.20;   18.80;   13.40;   12.10;    1.30;   76.00;  996.70;    7.00;  893.00
713938;   13.00;   16.20;   11.90;    9.40;    0.80;   66.00;  999.00;    4.20;  917.00
713939;   12.20;   17.70;    9.80;    9.40;    0.70;   75.00; 1000.90;    3.40; 1513.00
713940;   12.50;   13.90;    9.80;    5.60;    3.50;   91.00; 1001.80;    7.80;  446.00
713941;   14.30;   19.50;   11.40;   11.60;    0.30;   71.00;  998.30;    4.00; 1194.00
713942;    9.60;   15.80;    7.10;    6.40;    1.00;   78.00;  999.10;    3.00; 1043.00
713943;    8.90;   12.80;    5.90;    4.70;    1.20;   90.00;  997.30;    5.40;  673.00
713944;    9.80;   15.20;    7.90;    7.30;    0.90;   83.00; 1007.40;    3.80; 1134.00
713945;   12.40;   17.10;    4.70;    3.10;    0.00;   68.00; 1004.50;    4.00; 1381.00
713946;   15.60;   20.20;   11.60;   10.00;    0.60;   67.00;  993.10;    7.20;  932.00
713947;   11.10;   15.20;    9.50;    8.70;    3.60;   79.00;  993.50;    7.80;  684.00
713948;    7.80;   13.30;    5.20;    7.90;    1.50;   82.00;  996.60;    4.20;  705.00
713949;    6.80;   12.20;    2.60;   -0.30;    2.10;   86.00; 1001.60;    6.20;  894.00
713950;    7.50;   12.10;    5.70;    5.10;    0.20;   85.00;  997.00;    5.60;  652.00
713951;    6.80;   10.10;    5.50;    4.20;    4.70;   86.00;  999.50;    7.00;  669.00
713952;    7.60;   11.80;    5.60;    5.40;    2.90;   81.00; 1002.70;    7.20; 1003.00
713953;    8.00;   10.50;    6.30;    4.60;    0.40;   92.00; 1011.40;    5.40;  392.00
713954;    8.80;   15.60;    3.20;    2.50;    0.00;   77.00; 1013.00;    2.40; 1396.00
713955;   10.00;   15.10;    2.90;    1.80;    0.00;   89.00; 1007.40;    5.40;  647.00
713956;    9.80;   15.10;    7.60;    6.40;    0.00;   88.00; 1009.80;    5.80;  730.00
713957;   10.00;   11.40;    7.50;    6.40;   19.40;   96.00; 1001.90;    8.00;  232.00
713958;    7.80;   12.40;    5.30;    7.40;    1.50;   84.00; 1005.60;    3.80;  770.00
713959;    7.70;   11.70;    5.40;    2.20;    0.00;   90.00; 1011.40;    7.80;  518.00
713960;    8.20;   12.80;    5.30;    2.40;    0.00;   82.00; 1012.20;    4.20;  660.00
713961;    8.20;   14.10;    2.40;    0.00;    0.00;   70.00; 1009.90;    5.80; 1093.00
713962;    8.20;    9.30;    5.60;    4.90;    0.80;   94.00; 1008.50;    8.00;  302.00
713963;    8.90;   13.80;    6.60;    2.90;    0.00;   87.00; 1015.30;    3.80;  753.00
713964;   11.90;   14.40;    6.40;    4.50;    0.00;   82.00; 1013.00;    8.00;  326.00
713965;   12.00;   17.30;    8.80;    6.90;    0.00;   79.00; 1006.20;    5.60;  709.00
713966;   12.00;   16.30;    7.00;    5.50;    0.00;   79.00; 1004.30;    6.40;  812.00
713967;   14.80;   18.60;    8.30;    6.20;    0.00;   75.00; 1002.70;    7.20;  747.00
713968;   15.20;   17.20;   14.10;   13.80;    0.80;   88.00; 1005.90;    8.00;  257.00
713969;   17.20;   20.30;   13.40;   12.10;    0.00;   71.00; 1000.70;    7.40;  616.00
713970;   15.70;   17.50;   13.80;   12.90;    2.10;   71.00;  990.50;    6.40;  235.00
713971;   12.60;   15.10;   11.20;   10.30;    0.30;   74.00;  995.40;    5.60;  355.00
713972;   12.20;   14.20;   10.60;    8.80;    0.00;   73.00;  998.50;    7.80;  292.00
713973;   12.80;   15.20;   10.70;   10.40;    1.50;   75.00;  995.00;    7.40;  420.00
713974;   10.30;   13.90;    8.70;    7.00;    0.00;   73.00;  993.80;    2.40;  751.00
713975;   15.40;   19.30;    8.40;    6.50;    0.90;   70.00;  988.40;    5.00;  719.00
713976;    9.00;   15.50;    7.00;    9.00;    0.30;   81.00;  989.70;    5.40;  346.00
713977;    5.70;   10.50;    4.10;    2.00;    0.90;   88.00; 1000.00;    3.80;  733.00
713978;    5.70;    9.60;    0.40;   -2.50;    3.50;   83.00; 1001.00;    5.40;  579.00
713979;   11.00;   14.50;    6.10;    5.90;    0.10;   94.00; 1005.50;    5.40;  194.00
713980;   11.20;   15.80;    5.10;    3.50;    0.10;   84.00; 1004.80;    3.20;  615.00
713981;   11.80;   14.90;   10.10;    8.20;    6.90;   89.00;  997.70;    7.80;  354.00
713982;    8.80;   13.20;    7.10;    4.90;    0.00;   81.00; 1001.90;    4.20;  668.00
713983;    8.30;   14.40;    3.90;    1.20;    0.00;   80.00; 1009.20;    3.00;  692.00
713984;    7.60;   13.10;    3.70;    1.10;    0.70;   84.00; 1005.80;    4.80;  460.00
713985;    6.80;    8.10;    6.00;    5.20;    6.30;   97.00;  995.30;    8.00;  134.00
713986;    5.40;    7.90;    3.10;    0.00;    0.00;   92.00; 1005.50;    1.80;  290.00
713987;    4.30;   11.10;   -0.10;   -1.10;    0.00;   81.00; 1006.80;    0.80;  640.00
713988;    6.40;   11.20;   -0.40;   -1.30;    1.80;   82.00;  999.30;    4.00;  563.00
713989;    9.30;   10.90;    7.20;    4.60;    5.10;   98.00;  995.90;    8.00;   88.00
713990;    5.50;   11.80;    4.50;    7.00;    0.00;   92.00;  991.70;    8.00;   72.00
713991;    6.60;   10.20;    2.70;    1.00;    0.00;   81.00;  991.60;    6.40;  252.00
713992;    4.30;   10.30;    1.80;   -1.40;    0.00;   78.00; 1003.50;    4.60;  632.00
713993;    4.50;    7.20;    1.10;   -1.40;    0.00;   88.00; 1002.40;    6.20;  255.00
713994;   11.10;   13.80;    4.60;    2.60;    0.00;   76.00;  999.80;    7.40;  428.00
713995;    4.90;   12.00;    2.50;    1.20;    1.50;   78.00; 1005.30;    1.40;  579.00
713996;    3.80;    8.40;    0.30;   -1.60;    3.70;   89.00; 1001.60;    4.00;  315.00
713997;    3.20;    6.50;    2.40;    0.80;    0.90;   87.00; 1007.90;    6.20;  227.00
713998;    1.00;    4.20;   -0.80;    1.10;    0.00;   73.00; 1019.60;    6.60;  382.00
713999;    1.00;    2.50;   -2.80;   -6.80;    3.20;   89.00; 1014.30;    7.80;  170.00
714000;    2.20;    4.30;    1.10;   -1.10;    0.00;   97.00; 1010.70;    8.00;   97.00
714001;   -0.20;    1.90;   -1.60;   -4.40;    0.00;   93.00; 1018.50;    8.00;  200.00
714002;   -0.40;    0.80;   -2.30;   -1.90;    0.00;   95.00; 1017.50;    8.00;  162.00
714003;   -2.40;   -0.10;   -3.60;   -5.80;    0.00;   89.00; 1015.00;    8.00;  192.00
714004;   -2.60;   -0.30;   -4.80;   -6.10;    0.00;   84.00; 1011.30;    8.00;  445.00
714005;   -5.00;   -2.30;   -5.90;   -6.90;    0.00;   86.00; 1005.80;    5.00;  318.00
714006;   -2.50;   -1.00;   -6.60;   -7.50;    0.40;   83.00; 1000.50;    6.40;  342.00
714007;    0.10;    1.80;   -1.60;   -1.30;    0.00;   91.00; 1000.50;    7.80;  358.00
714008;    4.00;    7.40;   -0.30;   -1.00;    0.70;   86.00;  998.10;    4.80;  223.00
714009;    3.70;    5.20;    1.90;    1.00;    4.10;   96.00;  996.50;    5.40;  100.00
714010;    3.80;    7.00;    0.90;   -0.10;    0.10;   87.00;  992.50;    6.40;  180.00
714011;    4.80;    8.10;    1.60;    0.30;    0.00;   93.00;  994.70;    5.40;  138.00
714012;    6.50;    7.80;    1.80;    0.20;    0.00;   87.00;  991.80;    8.00;  132.00
714013;    6.60;    9.20;    3.60;    0.70;    0.10;   89.00; 1001.90;    6.60;  229.00
714014;    5.20;    7.40;    1.50;   -1.80;    1.60;   92.00; 1014.80;    5.60;  285.00
714015;   10.00;   11.60;    6.30;    5.60;    0.00;   80.00; 1016.10;    6.60;  129.00
714016;    8.10;    9.90;    4.70;    3.10;    5.10;   83.00; 1008.30;    5.80;  239.00
714017;    5.40;    9.20;    4.50;    1.90;    0.00;   76.00;  994.90;    6.20;  245.00
714018;    2.20;    4.60;    0.90;    1.90;    4.00;   90.00;  987.80;    7.80;  159.00
714019;    0.50;    2.30;   -0.10;   -0.40;    1.40;   98.00;  979.30;    7.00;  120.00
714020;   -0.80;    0.00;   -1.40;   -3.20;    0.00;   96.00;  983.40;    8.00;  146.00
714021;    1.90;    3.80;   -2.30;   -3.20;    0.50;   82.00;  980.30;    8.00;  113.00
714022;    4.20;    6.80;    2.90;    1.50;    0.20;   87.00;  995.60;    7.40;  142.00
714023;    3.20;    4.10;    0.80;   -1.80;    5.20;   98.00;  993.90;    8.00;   32.00
714024;    3.00;    5.50;    0.90;    1.60;    0.00;   91.00;  994.20;    4.20;  310.00
714025;    1.50;    5.40;   -0.60;   -2.80;    0.00;   88.00;  995.10;    3.20;  337.00
714026;    0.50;    5.20;   -1.40;   -3.40;    0.00;   87.00; 1001.60;    0.60;  367.00
714027;    5.10;    8.10;   -1.00;   -2.60;    3.80;   95.00; 1008.20;    5.80;   81.00
714028;    3.70;    6.50;    3.10;    3.40;    0.00;   95.00; 1019.80;    8.00;   52.00
714029;    0.90;    3.30;   -1.70;    0.70;    0.20;   91.00; 1014.10;    8.00;  133.00
714030;    1.20;    4.70;   -0.70;    1.00;    0.00;   92.00; 1015.40;    4.80;  191.00
714031;    3.60;    4.70;   -1.30;   -2.70;    1.40;   90.00; 1011.70;    7.80;   52.00
714032;    5.70;    7.40;    4.30;    4.00;    3.00;   92.00; 1002.20;    8.00;   36.00
714033;    2.70;    5.80;    1.50;    0.40;    4.00;   86.00;  991.10;    7.40;  212.00
714034;    3.20;    5.20;    1.40;    0.50;    7.20;   82.00;  973.30;    5.60;  143.00
714035;    0.70;    4.20;    0.20;   -0.70;    5.70;   96.00;  962.80;    8.00;   88.00
714036;    1.10;    1.80;   -0.10;   -1.50;    0.00;   90.00;  986.00;    6.60;  245.00
714037;    0.90;    1.90;    0.30;   -1.60;    0.50;   93.00;  998.10;    8.00;   76.00
714038;    4.30;    6.20;   -0.60;   -0.80;   10.50;   96.00;  991.90;    7.40;   56.00
714039;    6.80;    7.40;    5.50;    4.80;    3.10;   93.00;  995.00;    8.00;   24.00
714040;    8.80;    9.30;    6.60;    5.80;    2.50;   91.00; 1001.10;    8.00;   32.00
714041;    4.30;    9.30;    1.90;    5.90;    3.30;   97.00; 1006.70;    5.40;   44.00
714042;    0.40;    2.20;   -1.50;   -2.30;    0.00;   85.00; 1015.30;    7.40;   84.00
714043;    0.20;    1.60;   -1.00;   -0.70;    0.40;   81.00; 1017.90;    8.00;   52.00
714044;   -2.30;   -0.50;   -3.20;   -2.00;    2.80;   90.00; 1018.40;    7.80;   96.00
714045;   -2.50;   -1.80;   -3.50;   -5.70;    1.50;   82.00; 1016.60;    8.00;   80.00
714046;   -3.10;   -1.90;   -3.50;   -3.30;    0.70;   84.00; 1015.50;    8.00;  117.00
714047;   -4.60;   -2.90;   -6.60;   -8.20;    0.00;   79.00; 1016.60;    8.00;  200.00
714048;   -8.00;   -3.70;   -9.80;  -14.80;    0.00;   86.00; 1016.70;    0.00;  346.00
714049;   -6.70;   -4.20;  -11.20;  -14.90;    0.00;   82.00; 1011.60;    5.00;  346.00
714050;   -8.60;   -5.70;   -9.60;   -9.00;    0.00;   88.00; 1005.50;    7.40;  155.00
714051;   -5.40;   -4.00;   -9.80;  -12.00;    0.00;   89.00; 1001.20;    8.00;  113.00
714052;   -4.60;   -3.70;   -5.40;   -5.20;    0.00;   92.00; 1000.70;    8.00;   76.00
714053;   -0.60;    1.20;   -4.40;   -4.30;    3.10;   80.00;  989.90;    7.80;  207.00
714054;    2.10;    5.50;    0.10;   -0.30;    5.20;   97.00;  975.90;    8.00;   44.00
714055;   -1.20;    2.30;   -3.30;   -2.50;    0.10;   84.00;  983.60;    2.40;  396.00
714056;   -0.50;    1.10;   -3.60;   -4.90;    0.00;   72.00;  986.60;    4.20;  216.00
714057;   -2.50;   -1.30;   -3.00;   -4.00;    4.30;   86.00;  981.70;    7.80;   92.00
714058;   -2.40;    0.90;   -4.60;   -8.10;    0.50;   80.00;  998.20;    6.60;  415.00
714059;    3.60;    4.90;   -2.80;   -4.00;    4.70;   96.00;  976.20;    8.00;  100.00
714060;   -1.10;    6.30;   -3.70;   -0.70;    3.20;   82.00;  974.00;    4.60;  329.00
714061;   -2.20;    0.60;   -6.50;  -10.80;    2.30;   65.00;  981.20;    3.80;  262.00
714062;    0.80;    1.90;   -0.90;   -5.10;    0.00;   77.00;  993.80;    8.00;  320.00
714063;   -1.40;    1.40;   -3.30;   -3.30;    0.10;   85.00; 1005.10;    5.00;  166.00
714064;   -5.00;    0.00;   -9.60;  -13.00;    0.00;   82.00; 1010.30;    1.60;  562.00
714065;   -4.60;    0.10;   -8.10;  -11.40;    0.00;   74.00;  999.20;    2.20;  489.00
714066;   -6.20;   -3.00;   -7.70;  -11.60;    0.00;   85.00; 1010.40;    4.80;  228.00
714067;   -4.90;   -2.60;  -10.50;  -13.50;    0.00;   96.00; 1014.00;    8.00;  112.00
714068;   -1.10;    0.20;   -3.60;   -3.20;    0.00;   98.00; 1009.80;    8.00;  134.00
714069;   -0.50;    3.50;   -2.50;   -0.10;    0.00;   82.00; 1006.70;    2.60;  452.00
714070;    0.50;    4.00;   -4.10;   -9.30;    0.00;   84.00; 1003.30;    4.20;  429.00
714071;    2.60;    7.60;   -1.70;   -4.70;    0.00;   69.00; 1000.80;    4.60;  558.00
714072;    2.70;    8.20;   -1.60;   -5.80;    0.00;   76.00; 1001.90;    0.80;  493.00
714073;    3.00;    7.20;   -1.70;   -3.90;    0.00;   78.00;  999.50;    3.00;  534.00
714074;    2.40;    5.40;    0.70;   -0.60;    0.00;   79.00;  996.90;    5.80;  346.00
714075;    0.90;    5.50;   -0.70;   -1.50;    0.00;   87.00;  992.80;    6.40;  453.00
714076;   -2.20;    0.20;   -3.20;   -4.20;    0.00;   98.00;  988.50;    8.00;  330.00
714077;    2.20;    7.20;   -3.50;   -3.10;    0.00;   90.00;  986.40;    4.00;  424.00
714078;    3.80;    7.80;    0.20;   -1.60;    0.10;   83.00;  983.30;    7.20;  448.00
714079;    1.80;    5.10;    0.50;    0.10;    8.00;   95.00;  975.30;    8.00;  138.00
714080;    1.20;    2.90;    0.10;    0.00;    0.20;   88.00;  991.00;    7.80;  298.00
714081;    0.70;    3.30;   -0.80;   -3.50;    0.00;   87.00; 1002.50;    8.00;  318.00
714082;    4.00;    5.60;   -0.10;   -1.20;    8.00;   87.00;  987.90;    7.80;  130.00
714083;    1.50;    5.30;    1.00;    1.20;    2.10;   92.00;  984.40;    7.80;   56.00
714084;   -0.20;    1.60;   -1.40;   -1.30;    0.40;   83.00;  987.10;    7.40;  256.00
714085;   -1.40;    2.10;   -2.80;   -4.80;    1.60;   80.00;  996.10;    7.20;  620.00
714086;   -1.40;    2.20;   -3.10;   -6.40;    0.00;   83.00;  997.00;    7.80;  521.00
714087;   -3.20;   -0.20;   -4.10;   -5.80;    0.00;   91.00;  997.40;    7.20;  346.00
714088;   -4.20;   -3.50;   -6.00;   -9.10;   14.50;   89.00;  994.20;    7.40;  290.00
714089;   -8.80;   -3.10;  -11.60;  -16.80;    0.10;   82.00;  995.20;    4.00;  918.00
714090;   -5.90;   -2.40;  -13.40;  -17.60;    1.50;   83.00;  981.90;    7.40;  403.00
714091;   -2.00;    2.60;   -3.60;   -7.30;    1.00;   80.00;  975.30;    3.00;  693.00
714092;   -2.90;    1.20;   -8.10;  -15.00;    0.10;   73.00;  982.40;    6.60;  808.00
714093;   -3.10;    2.10;   -9.50;  -13.60;    0.10;   73.00;  983.20;    7.20;  789.00
714094;   -4.60;   -1.80;   -5.20;   -4.50;    9.00;   91.00;  985.90;    8.00;  221.00
714095;   -5.60;   -0.60;   -7.80;   -7.20;    0.00;   80.00;  998.70;    4.80;  787.00
714096;   -9.40;   -2.30;  -17.80;  -24.30;    0.00;   80.00; 1003.80;    0.00;  997.00
714097;   -7.50;   -0.30;  -16.20;  -20.70;    0.00;   78.00; 1005.20;    4.20; 1094.00
714098;   -4.80;    0.60;   -9.50;  -13.00;    0.00;   72.00; 1001.20;    2.60; 1005.00
714099;   -6.30;   -0.20;  -11.10;  -19.30;    0.00;   78.00; 1004.40;    0.20; 1134.00
714100;   -6.70;   -0.40;  -11.40;  -18.30;    0.00;   78.00; 1004.30;    2.60; 1125.00
714101;   -5.10;   -1.40;   -9.70;  -17.70;    0.00;   87.00; 1009.00;    7.40;  433.00
714102;   -6.10;    0.10;  -10.90;  -18.90;    0.00;   87.00; 1019.20;    2.40;  648.00
714103;   -6.10;    0.10;  -11.40;  -17.60;    0.00;   74.00; 1021.60;    3.20; 1223.00
714104;   -4.80;    1.90;  -10.40;  -14.90;    0.00;   67.00; 1022.20;    4.00; 1264.00
714105;   -3.40;    3.00;  -10.60;  -18.20;    0.00;   56.00; 1022.70;    0.20; 1052.00
714106;    0.30;    7.40;   -7.60;  -13.30;    1.40;   58.00; 1007.40;    7.80; 1018.00
714107;    0.40;    2.80;   -0.40;   -1.30;    0.90;   88.00;  993.30;    7.80;  432.00
714108;    0.00;    4.40;   -5.10;   -9.10;    2.90;   73.00;  999.80;    3.40;  978.00
714109;   -3.20;    0.50;   -3.90;   -3.00;    3.60;   96.00;  992.80;    8.00;  379.00
714110;   -2.00;    4.70;   -9.80;  -15.50;    0.00;   72.00;  990.50;    0.00; 1096.00
714111;   -1.40;    4.30;   -6.70;  -13.90;    0.00;   74.00; 1001.10;    0.60; 1027.00
714112;   -1.50;    1.10;   -5.60;   -9.90;    0.00;   74.00; 1012.10;    7.80;  546.00
714113;   -3.20;    0.60;   -8.10;  -13.50;    0.00;   78.00; 1017.00;    2.60;  865.00
714114;   -2.80;    1.90;   -8.50;  -12.60;    0.00;   72.00; 1017.10;    2.60; 1452.00
714115;   -1.70;    0.70;   -4.80;   -5.90;    0.00;   74.00; 1010.50;    7.80;  587.00
714116;    1.30;    4.80;   -4.10;   -7.50;    0.50;   81.00; 1006.90;    7.40;  770.00
714117;    2.20;    3.20;    0.40;    0.40;    0.00;   95.00; 1007.40;    8.00;  395.00
714118;    1.80;    4.30;    0.60;    1.10;    5.00;   86.00;  997.00;    8.00;  272.00
714119;   -1.10;    2.50;   -2.00;   -2.90;    1.80;   92.00;  991.00;    7.20; 1051.00
714120;   -4.30;    0.40;   -6.80;   -5.50;    1.10;   83.00;  994.40;    4.60;  826.00
714121;   -5.40;   -0.10;  -11.50;  -16.00;    0.00;   66.00;  996.20;    3.00; 1666.00
714122;   -2.70;    2.20;   -9.50;  -12.10;    0.00;   79.00;  997.40;    3.00; 1170.00
714123;   -1.00;    2.80;   -6.90;   -7.60;    4.30;   80.00;  990.00;    7.80;  819.00
714124;    2.90;    8.10;   -0.60;   -0.90;    1.60;   71.00;  998.10;    4.80; 1484.00
714125;    6.60;   11.10;    0.40;   -1.20;    0.00;   82.00; 1003.40;    6.20;  725.00
714126;    9.60;   13.40;    5.70;    3.50;    3.70;   91.00;  996.60;    7.40;  583.00
714127;    9.40;   14.80;    8.00;    6.70;    0.30;   79.00; 1000.10;    7.40;  827.00
714128;   12.20;   17.60;    5.30;    3.50;    4.00;   75.00;  991.20;    7.20;  677.00
714129;    5.50;   15.70;    1.40;    4.50;    2.50;   91.00;  992.70;    8.00;  693.00
714130;    1.40;    6.30;   -1.50;   -2.80;    0.00;   64.00; 1006.80;    3.00; 1583.00
714131;    1.30;    5.90;   -2.90;   -5.80;    0.10;   77.00; 1007.20;    6.20; 1227.00
714132;   -0.90;    3.90;   -3.80;   -6.10;    0.00;   58.00; 1014.30;    0.60; 1694.00
714133;    3.00;    6.90;   -3.50;   -6.90;    0.70;   70.00; 1002.20;    7.40;  950.00
714134;    3.50;    7.60;    1.50;    0.50;    0.00;   66.00; 1003.00;    5.80;  864.00
714135;    4.00;    7.90;    1.40;   -0.70;    0.00;   86.00; 1011.10;    5.60;  672.00
714136;    7.40;   13.40;    0.50;   -2.90;    0.80;   60.00; 1006.00;    7.80; 1583.00
714137;    5.40;    9.80;    3.60;   -0.50;    1.50;   89.00; 1003.60;    7.20;  513.00
714138;    7.60;   13.50;    1.10;   -2.30;    7.20;   83.00; 1007.30;    8.00; 1175.00
714139;    8.60;   12.60;    6.20;    5.30;    0.10;   86.00; 1006.50;    6.20;  706.00
714140;    9.90;   17.80;    4.90;    3.20;    1.40;   81.00; 1005.40;    8.00; 1202.00
714141;    6.40;   10.50;    4.60;    3.60;   11.60;   90.00; 1007.10;    7.80;  529.00
714142;    1.90;    4.60;    0.20;    0.20;    3.10;   78.00; 1010.00;    7.80;  791.00
714143;    5.70;   10.40;    1.60;    1.60;    1.50;   88.00; 1005.80;    7.80;  926.00
714144;    6.20;    7.90;    5.40;    4.70;    6.10;   92.00;  999.60;    8.00;  300.00
714145;    4.80;    7.40;    3.40;    3.40;    0.40;   84.00; 1013.30;    8.00;  533.00
714146;    7.70;   12.10;    4.20;    3.00;    3.20;   76.00; 1008.90;    5.60;  787.00
714147;    6.80;   12.00;    2.90;    2.60;    1.20;   75.00; 1003.80;    7.20; 1277.00
714148;    3.40;    7.60;    2.20;    1.10;    0.00;   72.00; 1009.70;    7.40;  761.00
714149;    3.40;    5.70;    2.00;    0.80;    0.00;   77.00; 1014.00;    5.40;  502.00
714150;    4.00;   13.20;   -1.20;   -3.00;    0.00;   66.00; 1016.70;    4.60; 2009.00
714151;    2.80;    8.10;   -2.50;   -6.70;    0.00;   56.00; 1015.40;    4.60; 1945.00
714152;    4.40;   10.80;   -2.50;   -6.10;    0.00;   46.00; 1011.20;    0.20; 2456.00
714153;    5.30;    9.30;    0.00;   -5.40;    0.10;   80.00; 1001.80;    5.40; 1275.00
714154;    4.30;    9.40;    2.60;    2.30;    0.50;   68.00; 1001.10;    7.40; 1521.00
714155;    3.20;    8.10;   -1.10;   -2.80;    0.00;   65.00; 1008.10;    3.80; 1924.00
714156;    6.80;   12.60;   -1.20;   -4.10;    2.70;   69.00; 1002.00;    8.00; 1419.00
714157;    4.80;    8.50;    1.90;    5.00;    5.40;   75.00;  995.40;    7.40; 1103.00
714158;    4.90;    9.80;   -0.30;   -2.00;    0.00;   57.00; 1006.70;    4.00; 2206.00
